-0.0183718	0.98624967	0.00540622	-0.00073801	0.97463664
-0.05119386	1.05623887	-0.01352573	0.001889	0.98812242
-0.07867301	1.12745039	-0.02774934	0.00397645	1.01197499
-0.10590321	1.23321648	-0.04927701	0.00631328	1.06011812
-0.13361664	1.35573164	-0.07343441	0.00868387	1.11824667
-0.1619462	1.49312113	-0.10195186	0.01136081	1.18485003
-0.19108078	1.64595807	-0.13548426	0.01478916	1.26021895
-0.21789738	1.79369437	-0.16473557	0.01755301	1.33946687
-0.24679207	1.94101915	-0.18960486	0.0194532	1.41971458
-0.2677464	2.058862	-0.2012118	0.01949951	1.49384726
-0.29296559	2.25496797	-0.24521005	0.02412351	1.605463
-0.32519388	2.42619868	-0.28825633	0.02965918	1.69572294
-0.3474802	2.55613596	-0.30209625	0.0297491	1.77985998
-0.35602069	2.79138446	-0.34251938	0.03217571	1.94323515
-0.37388507	2.99035388	-0.37685141	0.03417233	2.07433765
-0.40098411	3.23551216	-0.42813033	0.03884319	2.22607538
-0.42827889	3.51097689	-0.49786905	0.0465862	2.39037059
-0.46752042	3.62959081	-0.50981974	0.04675369	2.45781286
-0.51401517	3.82155126	-0.55877563	0.05417598	2.55803741
-0.56814452	3.84300346	-0.53706136	0.05077601	2.55903266
-0.61051723	4.13483986	-0.60773228	0.05895169	2.73127436
-0.66465293	4.54369777	-0.72403383	0.07412163	2.9610262
-0.74248417	4.94897981	-0.84287945	0.09009093	3.16541195
-0.85453578	5.11509052	-0.86825039	0.09312986	3.20551379
-1.01814056	5.39001882	-0.95098772	0.10541077	3.24921192
-0.03220343	0.9514032	0.00628734	0	1.92151377
-0.06990945	0.99681586	0.00514929	0	1.96307128
-0.12149347	1.03730419	0.00423562	0	1.98616415
-0.18758275	1.04824072	0.00575331	0	1.95362725
-0.25864848	1.04797528	0.00803372	0	1.90059873
-0.31513679	1.06910128	0.00867592	0	1.89305029
-0.36420744	1.12469785	0.00687567	0	1.94475373
-0.40800873	1.21428279	0.00204996	0	2.04876539
-0.44875061	1.30904146	-0.00329275	0	2.16486989
-0.48669972	1.37573668	-0.00536157	0	2.24765179
-0.53034987	1.40136325	-0.00284433	0	2.26938907
-0.57432345	1.5753102	-0.01542791	0	2.49497492
-0.61827483	1.70414268	-0.02450148	0	2.65714696
-0.68883555	1.80386565	-0.03107986	0	2.7534641
-0.73570307	1.92570499	-0.0383819	0	2.90893677
-0.79277911	2.0383393	-0.04380117	0	3.04663595
-0.86917412	2.12475644	-0.04791593	0	3.12426054
-0.93674836	2.2082331	-0.05079253	0	3.21266306
-1.03250868	2.29218921	-0.05438482	0	3.27348114
-1.12149975	2.36487555	-0.05634662	0	3.32613419
-1.21405656	2.50138137	-0.06375229	0	3.47050282
-1.3085648	2.64567828	-0.07128089	0	3.62825212
-1.42295544	2.79853731	-0.07998139	0	3.7797293
-1.58384946	2.93185241	-0.08804021	0	3.85319929
-1.77752732	3.12279311	-0.10031811	0	3.98601933
0.01425507	1.01988254	0	0	3.05401647
-0.10010962	1.03922071	0	0	3.00266828
-0.20116025	1.06280563	0	0	2.97483237
-0.29619658	1.08362069	0	0	2.94443497
-0.37224016	1.11319301	0	0	2.95847089
-0.4604127	1.14180473	0	0	2.95816958
-0.52153148	1.18285406	0	0	3.01914274
-0.59086632	1.2180591	0	0	3.05701854
-0.66409757	1.26226915	0	0	3.11631679
-0.74458539	1.29586408	0	0	3.14091462
-0.83954205	1.32613699	0	0	3.14144197
-0.9222055	1.36598375	0	0	3.18045044
-1.00707535	1.40329341	0	0	3.20979247
-1.11370982	1.4451729	0	0	3.23239977
-1.19410468	1.48790085	0	0	3.28017807
-1.26937633	1.55886325	0	0	3.4144108
-1.33940353	1.63638681	0	0	3.5728253
-1.41375998	1.70264308	0	0	3.69647183
-1.50857556	1.77267016	0	0	3.81117799
-1.61308851	1.8441435	0	0	3.92040211
-1.73664791	1.91281934	0	0	4.00465323
-1.87576057	1.98230324	0	0	4.07600499
-2.0269559	2.06191316	0	0	4.16653533
-2.20488362	2.14247295	0	0	4.23264999
-2.40811389	2.24215215	0	0	4.32757572
-0.0244873	1.02800413	0	0	4.07244304
-0.17926044	1.04474773	0	0	3.98853277
-0.27098814	1.07428817	0	0	4.0149673
-0.38435455	1.10191642	0	0	4.01429619
-0.48490798	1.1264395	0	0	4.01346339
-0.5342865	1.18194003	0	0	4.17515171
-0.67676535	1.19865798	0	0	4.10677746
-0.72029048	1.25693314	0	0	4.2883923
-0.83647439	1.29437338	0	0	4.32431829
-0.94790229	1.32826683	0	0	4.34939808
-1.04263327	1.37045049	0	0	4.42476108
-1.19048104	1.4068502	0	0	4.42666778
-1.28963132	1.4507616	0	0	4.50355452
-1.4132897	1.4970525	0	0	4.56677365
-1.52061945	1.54846081	0	0	4.66638631
-1.68043909	1.58626933	0	0	4.6622376
-1.81397008	1.63061396	0	0	4.70837959
-1.93508573	1.68351074	0	0	4.79960209
-2.07124895	1.74580812	0	0	4.91317111
-2.20454097	1.81362169	0	0	5.04955575
-2.37101474	1.87773308	0	0	5.14096621
-2.55658806	1.94465883	0	0	5.22546299
-2.75850942	2.0222426	0	0	5.33477389
-3.00839705	2.10581631	0	0	5.42058343
-3.2751894	2.19698186	0	0	5.51980774
0.02083331	1.0251781	0	0	5.13305729
-0.19544528	1.037071	0	0	4.98626304
-0.31748098	1.06774992	0	0	5.01636162
-0.4511127	1.09349173	0	0	5.01314444
-0.5081979	1.14221548	0	0	5.19515594
-0.64844386	1.16959323	0	0	5.1973212
-0.78388983	1.1983048	0	0	5.20923716
-0.89226357	1.2375777	0	0	5.2968834
-1.03893542	1.27002279	0	0	5.31442821
-1.15158066	1.31423491	0	0	5.42212396
-1.25546478	1.36378891	0	0	5.56501259
-1.43689312	1.40311779	0	0	5.5836985
-1.59395377	1.43530323	0	0	5.5921941
-1.71960563	1.48846855	0	0	5.73386466
-1.84957747	1.53310474	0	0	5.82639282
-1.98261491	1.59724962	0	0	6.01278301
-2.10355589	1.66049974	0	0	6.20857656
-2.22678443	1.72194503	0	0	6.39282066
-2.41215483	1.78544826	0	0	6.52743079
-2.60115971	1.84735243	0	0	6.64988004
-2.7989943	1.91670455	0	0	6.80404286
-3.04308641	1.98082309	0	0	6.88777128
-3.26893943	2.06853093	0	0	7.09963878
-3.54662968	2.15893133	0	0	7.27398265
-3.9065505	2.23743275	0	0	7.30971725
0.10268529	1.06233323	0	0	6.4553706
-0.10711788	1.08569846	0	0	6.39021589
-0.25670243	1.11453233	0	0	6.41234545
-0.42860607	1.13991374	0	0	6.39405029
-0.58140487	1.17221921	0	0	6.43220656
-0.74364084	1.20918963	0	0	6.49082631
-0.85372368	1.2515532	0	0	6.63493421
-1.04744667	1.28104668	0	0	6.62185275
-1.17563497	1.32847634	0	0	6.77661103
-1.32630035	1.36073173	0	0	6.81868665
-1.51263821	1.39642256	0	0	6.84983688
-1.69665826	1.43908537	0	0	6.92357226
-1.85887381	1.48165344	0	0	7.0197345
-2.02647435	1.53748854	0	0	7.1889269
-2.21213866	1.57814798	0	0	7.2489654
-2.42608039	1.62418086	0	0	7.31301399
-2.64361156	1.66825057	0	0	7.36124314
-2.86782588	1.70991412	0	0	7.39100489
-3.04482252	1.78380188	0	0	7.65639362
-3.29682525	1.84042759	0	0	7.74747106
-3.53200103	1.91204036	0	0	7.94386865
-3.77856039	1.99711396	0	0	8.20699916
-4.09198662	2.07308763	0	0	8.35278953
-4.46127051	2.15283209	0	0	8.46322975
-4.84663661	2.26163182	0	0	8.73079979
0.01520367	1.0212788	0	0	7.16936642
-0.04740807	1.06481218	0	0	7.40254976
-0.28082728	1.08452735	0	0	7.30854007
-0.56482793	1.09568929	0	0	7.10793907
-0.85263569	1.10438224	0	0	6.88716743
-1.11083694	1.1197379	0	0	6.74147024
-1.3380974	1.13527127	0	0	6.6274593
-1.50025031	1.17145958	0	0	6.71772857
-1.74667595	1.18765723	0	0	6.58929087
-1.91731568	1.21740031	0	0	6.62778123
-2.05209462	1.25979699	0	0	6.78640417
-2.30504188	1.28596906	0	0	6.72413879
-2.41126392	1.33985346	0	0	6.99080465
-2.55580188	1.39540306	0	0	7.23081238
-2.69059635	1.44733272	0	0	7.45685776
-2.86843709	1.50525209	0	0	7.68271888
-3.0493186	1.56365581	0	0	7.91034464
-3.23598337	1.62633971	0	0	8.15978616
-3.47421705	1.69402981	0	0	8.39625689
-3.75143997	1.74247531	0	0	8.46069843
-3.85508404	1.86136397	0	0	9.17732284
-4.17922063	1.92750376	0	0	9.31805976
-4.45003013	2.02239323	0	0	9.70938177
-4.83240742	2.11485118	0	0	9.97553714
-5.29820248	2.21309836	0	0	10.19549317
-0.39922247	0.96614268	0	0	7.36308639
-0.6478104	0.98829381	0	0	7.29562412
-0.90512466	1.00600781	0	0	7.18043625
-1.03504484	1.03978883	0	0	7.32057971
-1.22893065	1.07002212	0	0	7.37047853
-1.43398855	1.09930195	0	0	7.40209013
-1.67092025	1.12422199	0	0	7.36924412
-1.84133808	1.15985129	0	0	7.48535954
-1.99791297	1.20320583	0	0	7.67295564
-2.29080531	1.22047939	0	0	7.52333645
-2.56486258	1.23983004	0	0	7.40823268
-2.74749831	1.28319784	0	0	7.57233093
-2.95497357	1.31812527	0	0	7.64538242
-3.15215473	1.36269115	0	0	7.80268567
-3.28785164	1.41800597	0	0	8.10359247
-3.47063547	1.47886995	0	0	8.40424354
-3.64325327	1.54274521	0	0	8.73679992
-3.8397279	1.60188327	0	0	9.01120228
-4.03144405	1.68070546	0	0	9.44549071
-4.21368254	1.76777472	0	0	9.95525836
-4.53723736	1.83612375	0	0	10.18196096
-4.9049994	1.9067515	0	0	10.37909127
-5.26566882	1.9913289	0	0	10.6921812
-5.68488627	2.0823284	0	0	10.99868842
-6.24404744	2.16669305	0	0	11.11840161
-0.4182973	0.98199477	0	0	8.41536544
-0.52239398	1.02190768	0	0	8.66034589
-0.78385774	1.04090641	0	0	8.57102608
-1.05679171	1.06612179	0	0	8.52746023
-1.13431053	1.11379382	0	0	8.87141035
-1.46408321	1.12917071	0	0	8.68249257
-1.69201722	1.15810526	0	0	8.71686766
-1.76532435	1.21077909	0	0	9.11212246
-1.93332456	1.2549509	0	0	9.33682998
-2.09358946	1.29879793	0	0	9.56649393
-2.36819331	1.32795931	0	0	9.55620647
-2.56829552	1.37686566	0	0	9.79386203
-2.80435905	1.41167936	0	0	9.87362481
-3.09964865	1.4471635	0	0	9.90043545
-3.31413719	1.49894269	0	0	10.14957023
-3.55649689	1.56267649	0	0	10.47679479
-3.960653	1.59085622	0	0	10.33687387
-4.3441627	1.61822423	0	0	10.21127218
-4.69797263	1.6656189	0	0	10.29055335
-4.89563533	1.76081648	0	0	10.94395394
-5.2956936	1.81416887	0	0	11.02617946
-5.63815024	1.89211154	0	0	11.38581347
-6.17452812	1.94475562	0	0	11.33000389
-6.72358743	2.01453093	0	0	11.4122889
-7.39459484	2.07256382	0	0	11.27122598
-0.42673415	0.97696733	0	0	9.33690428
-0.52615735	1.01469201	0	0	9.60827282
-0.75032237	1.04137592	0	0	9.65299243
-1.066826	1.06035216	0	0	9.52601634
