-0.00205601	2.3685995	-0.23305461	0.04504892	1.09849179
-0.04350992	2.23155409	-0.15096467	0.0282474	1.05290825
-0.07621043	2.15120757	-0.10611353	0.02067033	1.02677361
-0.10080565	2.28694107	-0.17194493	0.03387317	1.0688566
-0.12674914	2.35549245	-0.20531519	0.04206304	1.09079971
-0.1495959	2.5308809	-0.29542135	0.05939184	1.14814083
-0.17220537	2.71412534	-0.37895759	0.07335757	1.21062389
-0.19495705	2.81063137	-0.41493314	0.07929199	1.24904833
-0.21671427	3.00270378	-0.49135475	0.09146795	1.32250558
-0.23645304	3.09852305	-0.5095567	0.09041431	1.36611837
-0.25801745	3.25266033	-0.56938051	0.09986163	1.42757248
-0.27780476	3.23720522	-0.52216505	0.08667827	1.44010452
-0.29824081	3.32580101	-0.54486767	0.08889176	1.4817093
-0.32191494	3.46657528	-0.60625356	0.10029263	1.53957935
-0.34160691	3.54525887	-0.62758508	0.1025437	1.57918355
-0.36683016	3.65755822	-0.65767829	0.10540837	1.63091391
-0.38942071	3.68066109	-0.64174941	0.10016818	1.65377665
-0.41546194	3.75135495	-0.65483135	0.10063927	1.68830619
-0.44639265	3.93282105	-0.72326259	0.11173848	1.76579085
-0.48592752	4.07048699	-0.79387494	0.1273749	1.81223838
-0.52165072	4.11796059	-0.79887231	0.12846472	1.83687871
-0.56783761	4.36989822	-0.90718758	0.14661825	1.93366874
-0.6127344	4.65524656	-1.00816574	0.16025556	2.05886213
-0.65960831	4.9591404	-1.08864366	0.16643497	2.21155252
-0.74262905	5.22577119	-1.15699988	0.17149396	2.33347186
-0.06077391	1.98152903	0.00108896	0	1.94947276
-0.10671753	1.97805138	0.00442752	0	1.95332184
-0.16554774	1.9079082	0.01690173	0	1.89207378
-0.2236113	1.91786877	0.01257038	0	1.88380187
-0.25935809	2.01759791	-0.0034261	0	1.96568682
-0.30084745	2.06236954	-0.00864169	0	2.00298604
-0.33774327	2.10784479	-0.01261847	0	2.04756667
-0.37844045	2.1335919	-0.01512258	0	2.06894324
-0.41403586	2.18029294	-0.01848366	0	2.11632756
-0.44923494	2.19481085	-0.01710873	0	2.1361556
-0.4858058	2.21818181	-0.01794353	0	2.16192557
-0.51645535	2.30834848	-0.02706244	0	2.25512671
-0.54855859	2.32423034	-0.02509902	0	2.28024062
-0.58788583	2.28360713	-0.01381872	0	2.25377365
-0.62622258	2.35341462	-0.02314283	0	2.31472401
-0.6742432	2.39941816	-0.02910836	0	2.35072215
-0.72300058	2.49861052	-0.04321778	0	2.43242693
-0.76804658	2.66074495	-0.06635619	0	2.57852729
-0.8147704	2.76223592	-0.07759735	0	2.67939863
-0.86677581	2.77962271	-0.07729976	0	2.69578879
-0.91088039	2.90865108	-0.09016694	0	2.83477898
-0.97261665	3.00978939	-0.10094037	0	2.93416093
-1.06663861	3.04779425	-0.10520091	0	2.94185532
-1.17118353	3.16255411	-0.11924718	0	3.02993242
-1.33653777	3.32233051	-0.13956625	0	3.13017487
0.10140182	2.25063857	-0.03168921	0	3.40673105
0.02156696	2.25834873	-0.0303442	0	3.41978704
-0.14713065	2.12452615	-0.01477643	0	3.17681851
-0.16816557	2.28772955	-0.03438261	0	3.40972366
-0.35357271	2.02987029	-0.00221643	0	2.99889826
-0.46525484	1.96913272	0.00352381	0	2.87309699
-0.51648857	2.05061048	-0.00512832	0	2.9816951
-0.56150778	2.07967193	-0.00500535	0	3.04086173
-0.58459748	2.25831752	-0.02445665	0	3.30261085
-0.63733496	2.23316708	-0.01702445	0	3.28755349
-0.62213641	2.42962126	-0.03514134	0	3.62259608
-0.67000948	2.56368173	-0.05016622	0	3.80997
-0.67303189	2.7434621	-0.06650315	0	4.11155122
-0.84746374	2.67967151	-0.06323507	0	3.90546381
-0.8983789	2.78463614	-0.07299205	0	4.05969039
-0.97701572	2.86915625	-0.08196876	0	4.16097953
-1.07305991	2.88259957	-0.08260348	0	4.14773065
-1.16062736	2.91102163	-0.08409545	0	4.16250418
-1.22965677	2.99863582	-0.09063501	0	4.29570022
-1.30293052	3.05968797	-0.09353066	0	4.39358371
-1.42636318	3.07035384	-0.09352956	0	4.36087078
-1.53850738	3.07670091	-0.09216854	0	4.34192277
-1.6618048	3.29287857	-0.1128016	0	4.64135609
-1.80546088	3.45193296	-0.12621529	0	4.85800733
-2.10073182	3.54158462	-0.13310524	0	4.86004072
-0.03699697	2.00377403	0	0	4.02209982
-0.14300359	1.99658819	0	0	3.99995578
-0.26083639	1.98665033	0	0	3.95207686
-0.37595492	1.99057536	0	0	3.931041
-0.50113154	1.97869533	0	0	3.86384417
-0.61815519	1.97374217	0	0	3.81505646
-0.66404042	2.00752248	0	0	3.91445029
-0.71744956	2.02914326	0	0	3.97647915
-0.79442704	2.04084343	0	0	3.99709983
-0.89332784	2.04285074	0	0	3.96531105
-0.95224366	2.07820701	0	0	4.05045738
-1.00144328	2.11979859	0	0	4.16297397
-1.08881223	2.12475044	0	0	4.14889029
-1.19650664	2.13176738	0	0	4.12597022
-1.28468937	2.15918369	0	0	4.16295039
-1.33168425	2.19857191	0	0	4.2794916
-1.38426628	2.23467117	0	0	4.37807099
-1.46819315	2.2560667	0	0	4.41017364
-1.56963823	2.28185503	0	0	4.4481595
-1.67983283	2.28783134	0	0	4.42921674
-1.78663882	2.32321391	0	0	4.49032892
-1.89072579	2.34734158	0	0	4.53594446
-2.05123327	2.34228015	0	0	4.45436188
-2.21325135	2.36243339	0	0	4.45394717
-2.47788137	2.40678827	0	0	4.46145701
0.19627955	2.1176782	0	0	5.55345771
0.12202552	2.13615392	0	0	5.65142744
-0.11931679	2.0942903	0	0	5.42351628
-0.29963665	2.08716769	0	0	5.3350631
-0.50516098	2.05180478	0	0	5.14266118
-0.60938254	2.06844307	0	0	5.17607173
-0.71330489	2.07857906	0	0	5.19048009
-0.88642541	2.0545935	0	0	5.04176441
-0.9941319	2.07177445	0	0	5.06890858
